20gb,10gb,5gb,5gb,batch_size,microbatch_size,num_microbatches,max_new_tokens,peak_gi5gb_mb,avg_gi5gb_mb,total_latency_ms,status
18,9,2,3,64,4,16,512,962,769,,timeout
18,9,2,3,64,2,32,512,946,755,,timeout
18,9,3,2,32,16,2,512,4750,2281,78789.2734375,ok
18,9,3,2,32,8,4,512,4646,2280,123515.3671875,ok
18,9,3,2,32,4,8,512,3266,1995,220333.5,ok
18,9,3,2,32,2,16,512,1300,1046,,timeout
18,9,3,2,64,32,2,512,4844,2889,119402.4921875,ok
18,9,3,2,64,16,4,512,4720,2930,157896.03125,ok
18,9,3,2,64,8,8,512,4836,2771,246796.4375,ok
18,9,3,2,64,4,16,512,1348,1069,,timeout
18,9,3,2,64,2,32,512,1332,1050,,timeout
18,9,4,1,32,16,2,512,4832,2713,78722.9921875,ok
18,9,4,1,32,8,4,512,4630,2779,123538.7109375,ok
18,9,4,1,32,4,8,512,4292,2592,218403.9375,ok
18,9,4,1,32,2,16,512,1686,1338,,timeout
18,9,4,1,64,32,2,512,4836,3261,119790.484375,ok
18,9,4,1,64,16,4,512,4858,3309,157975.5,ok
18,9,4,1,64,8,8,512,4790,3356,246590.734375,ok
18,9,4,1,64,4,16,512,1734,1347,,timeout
18,9,4,1,64,2,32,512,1718,1362,,timeout
18,10,1,3,32,16,2,512,4724,1507,76760.9609375,ok
18,10,1,3,32,8,4,512,3182,1263,120215.765625,ok
18,10,1,3,32,4,8,512,1214,782,213994.0,ok
18,10,1,3,32,2,16,512,528,435,,timeout
18,10,1,3,64,32,2,512,4850,2135,,OOM_rank1
18,10,1,3,64,16,4,512,4718,1983,,OOM_rank1
18,10,1,3,64,8,8,512,4346,1679,,OOM_rank1
18,10,1,3,64,4,16,512,576,455,,timeout
18,10,1,3,64,2,32,512,560,451,,timeout
18,10,2,2,32,16,2,512,4650,1940,76666.8984375,ok
18,10,2,2,32,8,4,512,4694,1906,120267.1953125,ok
18,10,2,2,32,4,8,512,2240,1387,213454.25,ok
18,10,2,2,32,2,16,512,914,746,,timeout
18,10,2,2,64,32,2,512,4828,2413,,OOM_rank1
18,10,2,2,64,16,4,512,4802,2474,,OOM_rank1
18,10,2,2,64,8,8,512,4476,2288,,OOM_rank1
18,10,2,2,64,4,16,512,962,777,,timeout
18,10,2,2,64,2,32,512,946,769,,timeout
18,10,3,1,32,16,2,512,4856,2275,76609.9296875,ok
18,10,3,1,32,8,4,512,4834,2283,120249.8359375,ok
18,10,3,1,32,4,8,512,3266,1989,213754.390625,ok
18,10,3,1,32,2,16,512,1300,1056,,timeout
18,10,3,1,64,32,2,512,4844,2840,,OOM_rank1
18,10,3,1,64,16,4,512,4720,2893,,OOM_rank1
18,10,3,1,64,8,8,512,4808,2742,,OOM_rank1
18,10,3,1,64,4,16,512,1348,1058,,timeout
18,10,3,1,64,2,32,512,1332,1061,,timeout
18,11,1,2,32,16,2,512,4724,1507,74488.0078125,ok
18,11,1,2,32,8,4,512,3182,1260,117224.171875,ok
18,11,1,2,32,4,8,512,1214,780,207857.703125,ok
18,11,1,2,32,2,16,512,528,435,,timeout
18,11,1,2,64,32,2,512,4796,1904,,OOM_rank1
18,11,1,2,64,16,4,512,4666,1809,,OOM_rank1
18,11,1,2,64,8,8,512,3802,1536,,OOM_rank1
18,11,1,2,64,4,16,512,576,460,,timeout
18,11,1,2,64,2,32,512,560,451,,timeout
18,11,2,1,32,16,2,512,4650,1907,74557.3828125,ok
18,11,2,1,32,8,4,512,4694,1884,116878.8203125,ok
18,11,2,1,32,4,8,512,2240,1383,207972.515625,ok
18,11,2,1,32,2,16,512,914,753,,timeout
18,11,2,1,64,32,2,512,4730,2256,,OOM_rank1
18,11,2,1,64,16,4,512,4802,2314,,OOM_rank1
18,11,2,1,64,8,8,512,4476,2203,,OOM_rank1
18,11,2,1,64,4,16,512,962,774,,timeout
18,11,2,1,64,2,32,512,946,745,,timeout
18,12,1,1,32,16,2,512,4724,1488,72593.953125,ok
18,12,1,1,32,8,4,512,3182,1256,113810.1484375,ok
18,12,1,1,32,4,8,512,1214,778,202698.375,ok
18,12,1,1,32,2,16,512,528,436,,timeout
18,12,1,1,64,32,2,512,4780,1628,,OOM_rank1
18,12,1,1,64,16,4,512,4666,1509,,OOM_rank1
18,12,1,1,64,8,8,512,2374,1068,,OOM_rank1
18,12,1,1,64,4,16,512,576,459,,timeout
18,12,1,1,64,2,32,512,560,455,,timeout
19,1,6,6,32,16,2,512,4854,3366,92362.828125,ok
19,1,6,6,32,8,4,512,4858,3412,144530.34375,ok
19,1,6,6,32,4,8,512,4764,3547,256404.515625,ok
19,1,6,6,32,2,16,512,2458,1915,,timeout
19,1,6,6,64,32,2,512,4854,3210,,OOM_rank3
19,1,6,6,64,16,4,512,4840,3359,,OOM_rank3
19,1,6,6,64,8,8,512,4856,3520,,OOM_rank3
19,1,6,6,64,4,16,512,2506,1897,,timeout
19,1,6,6,64,2,32,512,2490,1898,,timeout
19,2,5,6,32,16,2,512,4830,3069,90284.8515625,ok
19,2,5,6,32,8,4,512,4554,3158,141414.015625,ok
19,2,5,6,32,4,8,512,4598,3082,249927.96875,ok
19,2,5,6,32,2,16,512,2072,1627,,timeout
19,2,5,6,64,32,2,512,4810,2931,,OOM_rank3
19,2,5,6,64,16,4,512,4698,2953,,OOM_rank3
19,2,5,6,64,8,8,512,4638,3047,,OOM_rank3
19,2,5,6,64,4,16,512,2120,1630,,timeout
19,2,5,6,64,2,32,512,2104,1635,,timeout
19,2,6,5,32,16,2,512,4854,3364,90326.8359375,ok
19,2,6,5,32,8,4,512,4826,3394,141281.90625,ok
19,2,6,5,32,4,8,512,4764,3540,250001.625,ok
19,2,6,5,32,2,16,512,2458,1600,,timeout
19,2,6,5,64,32,2,512,4854,3245,,OOM_rank2
19,2,6,5,64,16,4,512,4856,3533,,OOM_rank2
19,2,6,5,64,8,8,512,4856,3734,,OOM_rank2
19,2,6,5,64,4,16,512,2506,1901,,timeout
19,2,6,5,64,2,32,512,2490,1911,,timeout
19,3,4,6,32,16,2,512,4832,2751,88188.8046875,ok
19,3,4,6,32,8,4,512,4630,2815,138061.359375,ok
19,3,4,6,32,4,8,512,4292,2613,244520.0625,ok
19,3,4,6,32,2,16,512,1686,1343,,timeout
19,3,4,6,64,32,2,512,4788,2567,,OOM_rank3
19,3,4,6,64,16,4,512,4690,2681,,OOM_rank3
19,3,4,6,64,8,8,512,4790,2708,,OOM_rank3
19,3,4,6,64,4,16,512,1734,1355,,timeout
19,3,4,6,64,2,32,512,1718,1371,,timeout
19,3,5,5,32,16,2,512,4830,3043,88086.4453125,ok
19,3,5,5,32,8,4,512,4842,3143,138021.859375,ok
19,3,5,5,32,4,8,512,4796,3079,244413.6875,ok
19,3,5,5,32,2,16,512,2072,1613,,timeout
19,3,5,5,64,32,2,512,4854,3380,,OOM_rank3
19,3,5,5,64,16,4,512,4846,3403,,OOM_rank3
19,3,5,5,64,8,8,512,4858,3536,,OOM_rank3
19,3,5,5,64,4,16,512,2120,1663,,timeout
19,3,5,5,64,2,32,512,2104,1638,,timeout
19,3,6,4,32,16,2,512,4854,3342,88019.7421875,ok
19,3,6,4,32,8,4,512,4784,3381,138279.09375,ok
19,3,6,4,32,4,8,512,4764,3531,245191.828125,ok
19,3,6,4,32,2,16,512,2458,1901,,timeout
19,3,6,4,64,32,2,512,4854,3352,,OOM_rank2
19,3,6,4,64,16,4,512,4856,3533,,OOM_rank2
19,3,6,4,64,8,8,512,4856,3719,,OOM_rank2
19,3,6,4,64,4,16,512,2506,1923,,timeout
19,3,6,4,64,2,32,512,2490,1928,,timeout
19,4,3,6,32,16,2,512,4750,2313,86183.328125,ok
19,4,3,6,32,8,4,512,4646,2306,134982.671875,ok
19,4,3,6,32,4,8,512,3266,2009,239127.5625,ok
19,4,3,6,32,2,16,512,1300,1053,,timeout
19,4,3,6,64,32,2,512,4822,2183,,OOM_rank3
19,4,3,6,64,16,4,512,4652,2273,,OOM_rank3
19,4,3,6,64,8,8,512,4324,2207,,OOM_rank3
19,4,3,6,64,4,16,512,1348,1075,,timeout
19,4,3,6,64,2,32,512,1332,1069,,timeout
19,4,4,5,32,16,2,512,4832,2757,86007.2265625,ok
19,4,4,5,32,8,4,512,4630,2799,135193.390625,ok
19,4,4,5,32,4,8,512,4292,2615,239255.78125,ok
19,4,4,5,32,2,16,512,1686,1348,,timeout
19,4,4,5,64,32,2,512,4788,2998,,OOM_rank3
19,4,4,5,64,16,4,512,4690,3054,,OOM_rank3
19,4,4,5,64,8,8,512,4790,3114,,OOM_rank3
19,4,4,5,64,4,16,512,1734,1365,,timeout
19,4,4,5,64,2,32,512,1718,1371,,timeout
19,4,5,4,32,16,2,512,4836,3054,86095.1640625,ok
19,4,5,4,32,8,4,512,4554,3144,134970.875,ok
19,4,5,4,32,4,8,512,4598,3074,238983.640625,ok
19,4,5,4,32,2,16,512,2072,1612,,timeout
19,4,5,4,64,32,2,512,4864,3531,,OOM_rank2
19,4,5,4,64,16,4,512,4848,3533,,OOM_rank2
19,4,5,4,64,8,8,512,4858,3610,,OOM_rank2
19,4,5,4,64,4,16,512,2120,1647,,timeout
19,4,5,4,64,2,32,512,2104,1652,,timeout
19,4,6,3,32,16,2,512,4854,3347,85976.75,ok
19,4,6,3,32,8,4,512,4784,3377,134961.046875,ok
19,4,6,3,32,4,8,512,4764,3518,238889.84375,ok
19,4,6,3,32,2,16,512,2458,1882,,timeout
19,4,6,3,64,32,2,512,4854,3351,,OOM_rank2
19,4,6,3,64,16,4,512,4860,3498,,OOM_rank2
19,4,6,3,64,8,8,512,4856,3718,,OOM_rank2
19,4,6,3,64,4,16,512,2506,1908,,timeout
19,4,6,3,64,2,32,512,2490,1902,,timeout
19,5,2,6,32,16,2,512,4650,1976,83988.3984375,ok
19,5,2,6,32,8,4,512,4694,1920,131557.640625,ok
19,5,2,6,32,4,8,512,2240,1392,233328.3125,ok
19,5,2,6,32,2,16,512,914,758,,timeout
19,5,2,6,64,32,2,512,4828,1824,,OOM_rank3
19,5,2,6,64,16,4,512,4758,1922,,OOM_rank3
19,5,2,6,64,8,8,512,3662,1550,,OOM_rank3
19,5,2,6,64,4,16,512,962,781,,timeout
19,5,2,6,64,2,32,512,946,765,,timeout
19,5,3,5,32,16,2,512,4750,2321,84007.8046875,ok
19,5,3,5,32,8,4,512,4834,2299,131879.734375,ok
19,5,3,5,32,4,8,512,3266,2000,232432.65625,ok
19,5,3,5,32,2,16,512,1300,1053,,timeout
19,5,3,5,64,32,2,512,4822,2613,,OOM_rank3
19,5,3,5,64,16,4,512,4720,2686,,OOM_rank3
19,5,3,5,64,8,8,512,4424,2686,,OOM_rank3
19,5,3,5,64,4,16,512,1348,1064,,timeout
19,5,3,5,64,2,32,512,1332,1047,,timeout
19,5,4,4,32,16,2,512,4832,2727,83949.015625,ok
19,5,4,4,32,8,4,512,4630,2801,131861.59375,ok
19,5,4,4,32,4,8,512,4292,2606,233136.28125,ok
19,5,4,4,32,2,16,512,1686,1331,,timeout
19,5,4,4,64,32,2,512,4848,3266,127471.46875,ok
19,5,4,4,64,16,4,512,4806,3327,168719.546875,ok
19,5,4,4,64,8,8,512,4818,3360,262719.96875,ok
19,5,4,4,64,4,16,512,1734,1378,,timeout
19,5,4,4,64,2,32,512,1718,1359,,timeout
19,5,5,3,32,16,2,512,4826,3021,83926.3984375,ok
19,5,5,3,32,8,4,512,4554,3131,131901.53125,ok
19,5,5,3,32,4,8,512,4598,3066,232783.09375,ok
19,5,5,3,32,2,16,512,2072,1623,,timeout
19,5,5,3,64,32,2,512,4864,3370,,OOM_rank2
19,5,5,3,64,16,4,512,4852,3356,,OOM_rank2
19,5,5,3,64,8,8,512,4858,3589,,OOM_rank2
19,5,5,3,64,4,16,512,2120,1664,,timeout
19,5,5,3,64,2,32,512,2104,1628,,timeout
19,5,6,2,32,16,2,512,4854,3334,83940.4453125,ok
19,5,6,2,32,8,4,512,4858,3372,131699.328125,ok
19,5,6,2,32,4,8,512,4764,3523,233590.578125,ok
19,5,6,2,32,2,16,512,2458,1915,,timeout
19,5,6,2,64,32,2,512,4854,3321,,OOM_rank2
19,5,6,2,64,16,4,512,4856,3477,,OOM_rank2
19,5,6,2,64,8,8,512,4856,3695,,OOM_rank2
19,5,6,2,64,4,16,512,2506,1902,,timeout
19,5,6,2,64,2,32,512,2490,1929,,timeout
19,6,1,6,32,16,2,512,4724,1521,81942.3125,ok
19,6,1,6,32,8,4,512,3182,1271,128679.203125,ok
19,6,1,6,32,4,8,512,1214,786,228935.21875,ok
19,6,1,6,32,2,16,512,528,436,,timeout
19,6,1,6,64,32,2,512,4780,1438,,OOM_rank3
19,6,1,6,64,16,4,512,4208,1333,,OOM_rank3
19,6,1,6,64,8,8,512,1944,868,,OOM_rank3
19,6,1,6,64,4,16,512,576,461,,timeout
19,6,1,6,64,2,32,512,560,453,,timeout
19,6,2,5,32,16,2,512,4650,1936,81754.7578125,ok
19,6,2,5,32,8,4,512,4694,1904,128657.328125,ok
19,6,2,5,32,4,8,512,2240,1391,227850.390625,ok
19,6,2,5,32,2,16,512,914,758,,timeout
19,6,2,5,64,32,2,512,4828,2258,,OOM_rank3
19,6,2,5,64,16,4,512,4802,2329,,OOM_rank3
19,6,2,5,64,8,8,512,4476,2209,,OOM_rank3
19,6,2,5,64,4,16,512,962,774,,timeout
19,6,2,5,64,2,32,512,946,773,,timeout
19,6,3,4,32,16,2,512,4750,2301,81992.2109375,ok
19,6,3,4,32,8,4,512,4834,2296,128824.296875,ok
19,6,3,4,32,4,8,512,3266,2003,232509.515625,ok
19,6,3,4,32,2,16,512,1300,1046,,timeout
19,6,3,4,64,32,2,512,4830,2891,125694.484375,ok
19,6,3,4,64,16,4,512,4720,2936,164739.875,ok
19,6,3,4,64,8,8,512,4836,2772,256753.984375,ok
19,6,3,4,64,4,16,512,1348,1074,,timeout
19,6,3,4,64,2,32,512,1332,1059,,timeout
19,6,4,3,32,16,2,512,4832,2721,83239.78125,ok
19,6,4,3,32,8,4,512,4774,2768,130429.6328125,ok
19,6,4,3,32,4,8,512,4292,2604,229132.390625,ok
19,6,4,3,32,2,16,512,1686,1345,,timeout
19,6,4,3,64,32,2,512,4788,3268,124308.90625,ok
19,6,4,3,64,16,4,512,4834,3333,164880.234375,ok
19,6,4,3,64,8,8,512,4834,3362,257471.15625,ok
19,6,4,3,64,4,16,512,1734,1392,,timeout
19,6,4,3,64,2,32,512,1718,1345,,timeout
19,6,5,2,32,16,2,512,4826,3001,82067.1015625,ok
19,6,5,2,32,8,4,512,4554,3120,129099.2421875,ok
19,6,5,2,32,4,8,512,4598,3057,228026.046875,ok
19,6,5,2,32,2,16,512,2072,1641,,timeout
19,6,5,2,64,32,2,512,4864,3492,,OOM_rank2
19,6,5,2,64,16,4,512,4864,3505,,OOM_rank2
19,6,5,2,64,8,8,512,4858,3583,,OOM_rank2
19,6,5,2,64,4,16,512,2120,1643,,timeout
19,6,5,2,64,2,32,512,2104,1655,,timeout
19,6,6,1,32,16,2,512,4854,3287,84025.109375,ok
19,6,6,1,32,8,4,512,4858,3374,131572.46875,ok
19,6,6,1,32,4,8,512,4854,3507,230420.984375,ok
19,6,6,1,32,2,16,512,2458,1877,,timeout
19,6,6,1,64,32,2,512,4854,3302,,OOM_rank2
19,6,6,1,64,16,4,512,4856,3474,,OOM_rank2
19,6,6,1,64,8,8,512,4856,3687,,OOM_rank2
19,6,6,1,64,4,16,512,2506,1915,,timeout
19,6,6,1,64,2,32,512,2490,1929,,timeout
19,7,1,5,32,16,2,512,4724,1518,79774.84375,ok
19,7,1,5,32,8,4,512,3182,1266,125346.96875,ok
19,7,1,5,32,4,8,512,1214,784,222118.03125,ok
19,7,1,5,32,2,16,512,528,438,,timeout
19,7,1,5,64,32,2,512,4796,1869,,OOM_rank3
19,7,1,5,64,16,4,512,4858,1848,,OOM_rank3
19,7,1,5,64,8,8,512,4314,1552,,OOM_rank3
19,7,1,5,64,4,16,512,576,457,,timeout
19,7,1,5,64,2,32,512,560,453,,timeout
19,7,2,4,32,16,2,512,4650,1945,79900.578125,ok
19,7,2,4,32,8,4,512,4694,1900,125344.46875,ok
19,7,2,4,32,4,8,512,2240,1390,222335.859375,ok
19,7,2,4,32,2,16,512,914,744,,timeout
19,7,2,4,64,32,2,512,4828,2459,121382.6328125,ok
19,7,2,4,64,16,4,512,4808,2540,160612.859375,ok
19,7,2,4,64,8,8,512,4656,2274,250472.546875,ok
19,7,2,4,64,4,16,512,962,766,,timeout
19,7,2,4,64,2,32,512,946,764,,timeout
19,7,3,3,32,16,2,512,4750,2302,81025.09375,ok
19,7,3,3,32,8,4,512,4834,2279,126648.2421875,ok
19,7,3,3,32,4,8,512,3266,1994,225258.671875,ok
19,7,3,3,32,2,16,512,1300,1060,,timeout
19,7,3,3,64,32,2,512,4830,2861,121375.3671875,ok
19,7,3,3,64,16,4,512,4748,2923,160588.046875,ok
19,7,3,3,64,8,8,512,4836,2772,250438.4375,ok
19,7,3,3,64,4,16,512,1348,1054,,timeout
19,7,3,3,64,2,32,512,1332,1072,,timeout
19,7,4,2,32,16,2,512,4832,2715,79976.15625,ok
19,7,4,2,32,8,4,512,4630,2778,125461.2421875,ok
19,7,4,2,32,4,8,512,4292,2599,225354.25,ok
19,7,4,2,32,2,16,512,1686,1322,,timeout
19,7,4,2,64,32,2,512,4788,3253,121892.9296875,ok
19,7,4,2,64,16,4,512,4806,3310,160867.328125,ok
19,7,4,2,64,8,8,512,4790,3346,251663.390625,ok
19,7,4,2,64,4,16,512,1734,1366,,timeout
19,7,4,2,64,2,32,512,1718,1360,,timeout
19,7,5,1,32,16,2,512,4826,3004,80244.1171875,ok
19,7,5,1,32,8,4,512,4554,3041,125989.328125,ok
19,7,5,1,32,4,8,512,4598,3051,224234.09375,ok
19,7,5,1,32,2,16,512,2072,1612,,timeout
19,7,5,1,64,32,2,512,4864,3479,,OOM_rank2
19,7,5,1,64,16,4,512,4848,3499,,OOM_rank2
19,7,5,1,64,8,8,512,4852,3569,,OOM_rank2
19,7,5,1,64,4,16,512,2120,1662,,timeout
19,7,5,1,64,2,32,512,2104,1651,,timeout
19,8,1,4,32,16,2,512,4724,1501,78176.109375,ok
19,8,1,4,32,8,4,512,3182,1259,122335.140625,ok
19,8,1,4,32,4,8,512,1214,780,217659.328125,ok
19,8,1,4,32,2,16,512,528,437,,timeout
19,8,1,4,64,32,2,512,4796,2091,119092.765625,ok
19,8,1,4,64,16,4,512,4718,2038,156692.515625,ok
19,8,1,4,64,8,8,512,4346,1684,244261.984375,ok
19,8,1,4,64,4,16,512,576,460,,timeout
19,8,1,4,64,2,32,512,560,452,,timeout
19,8,2,3,32,16,2,512,4650,1938,78062.5234375,ok
19,8,2,3,32,8,4,512,4694,1894,122390.1953125,ok
19,8,2,3,32,4,8,512,2240,1384,217084.09375,ok
19,8,2,3,32,2,16,512,914,750,,timeout
19,8,2,3,64,32,2,512,4748,2436,118641.9140625,ok
19,8,2,3,64,16,4,512,4802,2507,156631.3125,ok
19,8,2,3,64,8,8,512,4656,2429,244650.640625,ok
19,8,2,3,64,4,16,512,962,774,,timeout
19,8,2,3,64,2,32,512,946,772,,timeout
19,8,3,2,32,16,2,512,4750,2261,78091.84375,ok
19,8,3,2,32,8,4,512,4834,2274,122663.7109375,ok
19,8,3,2,32,4,8,512,3266,1981,217587.65625,ok
19,8,3,2,32,2,16,512,1300,1044,,timeout
19,8,3,2,64,32,2,512,4848,2876,118353.21875,ok
19,8,3,2,64,16,4,512,4720,2905,156591.546875,ok
19,8,3,2,64,8,8,512,4836,2761,244110.859375,ok
19,8,3,2,64,4,16,512,1348,1074,,timeout
19,8,3,2,64,2,32,512,1332,1068,,timeout
19,8,4,1,32,16,2,512,4832,2694,78111.96875,ok
19,8,4,1,32,8,4,512,4630,2769,122520.9453125,ok
19,8,4,1,32,4,8,512,4292,2589,218252.359375,ok
19,8,4,1,32,2,16,512,1686,1355,,timeout
19,8,4,1,64,32,2,512,4836,3241,118820.671875,ok
19,8,4,1,64,16,4,512,4820,3303,156693.703125,ok
19,8,4,1,64,8,8,512,4790,3339,244140.46875,ok
19,8,4,1,64,4,16,512,1734,1366,,timeout
19,8,4,1,64,2,32,512,1718,1348,,timeout
19,9,1,3,32,16,2,512,4724,1504,75863.9453125,ok
19,9,1,3,32,8,4,512,3182,1255,119775.8125,ok
19,9,1,3,32,4,8,512,1214,780,213188.390625,ok
19,9,1,3,32,2,16,512,528,437,,timeout
19,9,1,3,64,32,2,512,4796,2064,116008.203125,ok
19,9,1,3,64,16,4,512,4718,2040,152690.875,ok
19,9,1,3,64,8,8,512,4346,1683,238272.78125,ok
19,9,1,3,64,4,16,512,576,461,,timeout
19,9,1,3,64,2,32,512,560,454,,timeout
19,9,2,2,32,16,2,512,4650,1890,76115.5,ok
19,9,2,2,32,8,4,512,4694,1890,119320.3515625,ok
19,9,2,2,32,4,8,512,2240,1382,212147.359375,ok
19,9,2,2,32,2,16,512,914,750,,timeout
19,9,2,2,64,32,2,512,4730,2438,116018.9609375,ok
19,9,2,2,64,16,4,512,4802,2499,153028.078125,ok
19,9,2,2,64,8,8,512,4656,2426,238302.5625,ok
19,9,2,2,64,4,16,512,962,767,,timeout
19,9,2,2,64,2,32,512,946,772,,timeout
19,9,3,1,32,16,2,512,4750,2265,76495.96875,ok
19,9,3,1,32,8,4,512,4834,2261,119663.3515625,ok
19,9,3,1,32,4,8,512,3266,1987,212918.96875,ok
19,9,3,1,32,2,16,512,1300,1044,,timeout
19,9,3,1,64,32,2,512,4830,2864,116209.203125,ok
19,9,3,1,64,16,4,512,4720,2892,152743.828125,ok
19,9,3,1,64,8,8,512,4836,2752,238070.8125,ok
19,9,3,1,64,4,16,512,1348,1075,,timeout
19,9,3,1,64,2,32,512,1332,1069,,timeout
19,10,1,2,32,16,2,512,4724,1486,73910.21875,ok
19,10,1,2,32,8,4,512,3182,1249,116574.703125,ok
19,10,1,2,32,4,8,512,1214,777,207241.765625,ok
19,10,1,2,32,2,16,512,528,434,,timeout
19,10,1,2,64,32,2,512,4796,2103,,OOM_rank1
19,10,1,2,64,16,4,512,4718,1952,,OOM_rank1
19,10,1,2,64,8,8,512,4346,1662,,OOM_rank1
19,10,1,2,64,4,16,512,576,456,,timeout
19,10,1,2,64,2,32,512,560,452,,timeout
19,10,2,1,32,16,2,512,4650,1887,74078.359375,ok
19,10,2,1,32,8,4,512,4694,1877,116447.5859375,ok
19,10,2,1,32,4,8,512,2240,1378,206826.5625,ok
19,10,2,1,32,2,16,512,914,757,,timeout
19,10,2,1,64,32,2,512,4748,2396,,OOM_rank1
19,10,2,1,64,16,4,512,4802,2441,,OOM_rank1
19,10,2,1,64,8,8,512,4476,2277,,OOM_rank1
19,10,2,1,64,4,16,512,962,779,,timeout
19,10,2,1,64,2,32,512,946,772,,timeout
19,11,1,1,32,16,2,512,4724,1477,71918.203125,ok
19,11,1,1,32,8,4,512,3182,1237,112783.5859375,ok
19,11,1,1,32,4,8,512,1214,777,201870.21875,ok
19,11,1,1,32,2,16,512,528,442,,timeout
19,11,1,1,64,32,2,512,4796,1880,,OOM_rank1
19,11,1,1,64,16,4,512,4666,1789,,OOM_rank1
19,11,1,1,64,8,8,512,3802,1513,,OOM_rank1
19,11,1,1,64,4,16,512,576,463,,timeout
19,11,1,1,64,2,32,512,560,454,,timeout
20,1,5,6,32,16,2,512,4826,3046,90695.0234375,ok
20,1,5,6,32,8,4,512,4554,3155,142928.5625,ok
20,1,5,6,32,4,8,512,4598,3074,253328.671875,ok
20,1,5,6,32,2,16,512,2072,1634,,timeout
20,1,5,6,64,32,2,512,4838,2899,,OOM_rank3
20,1,5,6,64,16,4,512,4674,2941,,OOM_rank3
20,1,5,6,64,8,8,512,4520,3029,,OOM_rank3
20,1,5,6,64,4,16,512,2120,1679,,timeout
20,1,5,6,64,2,32,512,2104,1651,,timeout
20,1,6,5,32,16,2,512,4854,3342,89242.25,ok
20,1,6,5,32,8,4,512,4860,3376,140244.953125,ok
20,1,6,5,32,4,8,512,4764,3520,247607.40625,ok
20,1,6,5,32,2,16,512,2458,1916,,timeout
20,1,6,5,64,32,2,512,4854,3322,,OOM_rank2
20,1,6,5,64,16,4,512,4856,3511,,OOM_rank2
20,1,6,5,64,8,8,512,4856,3716,,OOM_rank2
20,1,6,5,64,4,16,512,2506,1937,,timeout
20,1,6,5,64,2,32,512,2490,1948,,timeout
20,2,4,6,32,16,2,512,4832,2743,88519.5234375,ok
20,2,4,6,32,8,4,512,4630,2799,138778.578125,ok
20,2,4,6,32,4,8,512,4292,2608,244828.40625,ok
20,2,4,6,32,2,16,512,1686,1356,,timeout
20,2,4,6,64,32,2,512,4788,2538,,OOM_rank3
20,2,4,6,64,16,4,512,4690,2681,,OOM_rank3
20,2,4,6,64,8,8,512,4790,2698,,OOM_rank3
20,2,4,6,64,4,16,512,1734,1374,,timeout
20,2,4,6,64,2,32,512,1718,1382,,timeout
20,2,5,5,32,16,2,512,4830,3044,87503.6640625,ok
20,2,5,5,32,8,4,512,4850,3147,137228.265625,ok
20,2,5,5,32,4,8,512,4598,3062,241609.71875,ok
20,2,5,5,32,2,16,512,2072,1653,,timeout
20,2,5,5,64,32,2,512,4854,3379,,OOM_rank3
20,2,5,5,64,16,4,512,4848,3367,,OOM_rank3
20,2,5,5,64,8,8,512,4858,3512,,OOM_rank3
20,2,5,5,64,4,16,512,2120,1653,,timeout
20,2,5,5,64,2,32,512,2104,1664,,timeout
20,2,6,4,32,16,2,512,4854,3327,87309.0859375,ok
20,2,6,4,32,8,4,512,4858,3383,137009.15625,ok
20,2,6,4,32,4,8,512,4808,3519,243364.171875,ok
20,2,6,4,32,2,16,512,2458,1913,,timeout
20,2,6,4,64,32,2,512,4854,3356,,OOM_rank2
20,2,6,4,64,16,4,512,4856,3508,,OOM_rank2
20,2,6,4,64,8,8,512,4856,3717,,OOM_rank2
20,2,6,4,64,4,16,512,2506,1932,,timeout
20,2,6,4,64,2,32,512,2490,1927,,timeout
20,3,3,6,32,16,2,512,4750,2298,85802.609375,ok
20,3,3,6,32,8,4,512,4834,2293,134289.375,ok
20,3,3,6,32,4,8,512,3266,2003,237395.765625,ok
20,3,3,6,32,2,16,512,1300,1072,,timeout
20,3,3,6,64,32,2,512,4844,2194,,OOM_rank3
20,3,3,6,64,16,4,512,4600,2265,,OOM_rank3
20,3,3,6,64,8,8,512,4324,2200,,OOM_rank3
20,3,3,6,64,4,16,512,1348,1082,,timeout
20,3,3,6,64,2,32,512,1332,1075,,timeout
20,3,4,5,32,16,2,512,4832,2716,85486.9375,ok
20,3,4,5,32,8,4,512,4630,2790,135001.015625,ok
20,3,4,5,32,4,8,512,4292,2604,235299.875,ok
20,3,4,5,32,2,16,512,1686,1342,,timeout
20,3,4,5,64,32,2,512,4804,2994,,OOM_rank3
20,3,4,5,64,16,4,512,4854,3046,,OOM_rank3
20,3,4,5,64,8,8,512,4790,3097,,OOM_rank3
20,3,4,5,64,4,16,512,1734,1361,,timeout
20,3,4,5,64,2,32,512,1718,1382,,timeout
20,3,5,4,32,16,2,512,4826,3032,85233.3671875,ok
20,3,5,4,32,8,4,512,4554,3127,133715.6875,ok
20,3,5,4,32,4,8,512,4598,3061,236843.203125,ok
20,3,5,4,32,2,16,512,2072,1650,,timeout
20,3,5,4,64,32,2,512,4864,3503,,OOM_rank2
20,3,5,4,64,16,4,512,4848,3523,,OOM_rank2
20,3,5,4,64,8,8,512,4858,3597,,OOM_rank2
20,3,5,4,64,4,16,512,2120,1645,,timeout
20,3,5,4,64,2,32,512,2104,1649,,timeout
20,3,6,3,32,16,2,512,4854,3298,85036.359375,ok
20,3,6,3,32,8,4,512,4858,3370,133524.609375,ok
