timestamp,label,gpu_mb,rank0_40gb_mb,rank1_20gb_mb,rank2_10gb_mb,rank3_10gb_mb
23:15:01.818,s30_9_1_0_b64_mb2,52717,38498,11339,1414,1466
23:15:02.320,s30_9_1_0_b64_mb2,52717,38498,11339,1414,1466
23:15:02.821,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:03.323,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:03.825,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:04.327,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:04.829,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:05.330,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:05.832,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:06.334,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:06.836,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:07.338,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:07.839,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:08.341,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:08.843,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:09.345,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:09.847,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:10.348,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:10.850,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:11.352,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:11.854,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:12.356,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:12.858,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
23:15:13.359,s30_9_1_0_b64_mb2,52737,38498,11339,1434,1466
