timestamp,label,gpu_mb,rank0_20gb_mb,rank1_10gb_mb,rank2_5gb_mb,rank3_5gb_mb
08:49:15.221,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:15.723,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:16.225,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:16.726,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:17.228,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:17.729,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:18.231,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:18.733,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:19.234,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:19.736,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:20.238,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:20.739,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:21.241,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:21.742,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:22.244,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:22.746,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:23.247,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:23.749,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:24.251,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:24.752,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:25.254,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:25.756,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:26.257,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:26.759,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:27.261,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:27.763,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:28.264,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:28.766,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:29.268,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:29.769,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:30.271,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:30.773,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:31.274,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:31.776,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:32.278,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:32.780,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:33.281,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:33.783,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:34.285,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
